"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"15398";41,904093;12,488892;2014-02-12 13:00:06;27;294
"15400";41,903441;12,488458;2014-02-12 13:00:06;0;51
"15403";41,903334;12,488355;2014-02-12 13:00:08;0;163
"15412";41,908005;12,489436;2014-02-12 13:00:09;25;3
"15418";41,907822;12,489593;2014-02-12 13:00:10;24;261
"15419";41,903429;12,48828;2014-02-12 13:00:10;0;43
"15422";41,903808;12,488844;2014-02-12 13:00:11;2;124
"15434";41,907395;12,493808;2014-02-12 13:00:12;30;368
"15431";41,908425;12,489118;2014-02-12 13:00:12;35;24
"15428";41,907637;12,491078;2014-02-12 13:00:12;0;138
"15432";41,907794;12,491254;2014-02-12 13:00:12;0;305
"15441";41,904194;12,494513;2014-02-12 13:00:14;0;303
"15442";41,903441;12,488458;2014-02-12 13:00:14;0;51
"15446";41,904647;12,488372;2014-02-12 13:00:16;36;294
"15448";41,903334;12,488355;2014-02-12 13:00:17;0;163
"15460";41,908359;12,489172;2014-02-12 13:00:20;22;261
"15462";41,903429;12,48828;2014-02-12 13:00:20;0;43
"15469";41,902363;12,495549;2014-02-12 13:00:21;0;186
"15470";41,902117;12,495313;2014-02-12 13:00:21;0;186
"15475";41,902117;12,495313;2014-02-12 13:00:22;120;186
"15481";41,908141;12,493605;2014-02-12 13:00:22;19;368
"15476";41,909155;12,48845;2014-02-12 13:00:22;24;24
"15474";41,907637;12,491078;2014-02-12 13:00:22;0;138
"15477";41,908717;12,488884;2014-02-12 13:00:22;42;3
"15479";41,904199;12,494527;2014-02-12 13:00:22;0;303
"15473";41,903748;12,488805;2014-02-12 13:00:22;0;124
"15480";41,907794;12,491254;2014-02-12 13:00:22;0;305
"15495";41,903441;12,488458;2014-02-12 13:00:26;0;51
"15497";41,903334;12,488355;2014-02-12 13:00:27;3;163
"15515";41,908849;12,488796;2014-02-12 13:00:30;18;261
"15516";41,903429;12,48828;2014-02-12 13:00:30;0;43
"15527";41,908626;12,493448;2014-02-12 13:00:32;3;368
"15523";41,903756;12,488824;2014-02-12 13:00:32;2;124
"15530";41,904197;12,494549;2014-02-12 13:00:33;0;303
"15531";41,907794;12,491254;2014-02-12 13:00:33;0;305
"15533";41,902483;12,497361;2014-02-12 13:00:34;30;182
"15536";41,903441;12,488458;2014-02-12 13:00:34;0;51
"15537";41,907637;12,491078;2014-02-12 13:00:35;1;138
"15541";41,906216;12,489906;2014-02-12 13:00:36;5;294
"15546";41,903397;12,488434;2014-02-12 13:00:38;3;163
"15559";41,909269;12,488532;2014-02-12 13:00:40;13;261
"15560";41,903429;12,48828;2014-02-12 13:00:40;0;43
"15567";41,90374;12,488891;2014-02-12 13:00:42;0;124
"15569";41,907794;12,491254;2014-02-12 13:00:42;0;305
"15578";41,908721;12,493465;2014-02-12 13:00:43;3;368
"15574";41,907634;12,491032;2014-02-12 13:00:43;0;138
"15577";41,904198;12,49455;2014-02-12 13:00:43;0;303
"15579";41,902857;12,49649;2014-02-12 13:00:44;24;182
"15584";41,903441;12,488458;2014-02-12 13:00:44;0;51
"15589";41,90628;12,490067;2014-02-12 13:00:46;0;294
"15592";41,903477;12,488486;2014-02-12 13:00:47;0;163
"15608";41,903429;12,48828;2014-02-12 13:00:50;1;43
"15620";41,908798;12,493466;2014-02-12 13:00:52;6;368
"15615";41,907634;12,491032;2014-02-12 13:00:52;0;138
"15614";41,903739;12,488904;2014-02-12 13:00:52;2;124
"15619";41,907794;12,491254;2014-02-12 13:00:52;0;305
"15623";41,904208;12,494572;2014-02-12 13:00:53;1;303
"15624";41,903182;12,495777;2014-02-12 13:00:54;14;182
"15633";41,903441;12,488458;2014-02-12 13:00:55;0;51
"15637";41,90628;12,490067;2014-02-12 13:00:56;0;294
"15639";41,903477;12,488481;2014-02-12 13:00:57;0;163
"15657";41,903417;12,488342;2014-02-12 13:01:00;0;43
"15668";41,908963;12,493468;2014-02-12 13:01:02;0;368
"15665";41,903786;12,488876;2014-02-12 13:01:02;1;124
"15667";41,907794;12,491254;2014-02-12 13:01:02;0;305
"15672";41,907634;12,491032;2014-02-12 13:01:03;0;138
"15678";41,903541;12,495877;2014-02-12 13:01:04;10;182
"15682";41,904186;12,494604;2014-02-12 13:01:04;0;303
"15689";41,90628;12,490067;2014-02-12 13:01:07;3;294
"15687";41,903477;12,488481;2014-02-12 13:01:07;0;163
"15691";41,903441;12,488458;2014-02-12 13:01:07;0;51
"15709";41,903417;12,488342;2014-02-12 13:01:11;0;43
"15716";41,908981;12,493473;2014-02-12 13:01:12;0;368
"15710";41,907634;12,491032;2014-02-12 13:01:12;0;138
"15714";41,907794;12,491254;2014-02-12 13:01:12;0;305
"15728";41,904185;12,49461;2014-02-12 13:01:14;0;303
"15723";41,903816;12,488903;2014-02-12 13:01:14;0;124
"15733";41,903736;12,496225;2014-02-12 13:01:16;27;182
"15735";41,906333;12,490145;2014-02-12 13:01:16;17;294
"15737";41,903441;12,488458;2014-02-12 13:01:16;0;51
"15739";41,903477;12,488481;2014-02-12 13:01:17;0;163
"15755";41,907794;12,491254;2014-02-12 13:01:21;0;305
"15759";41,907634;12,491032;2014-02-12 13:01:22;0;138
"15767";41,908981;12,493473;2014-02-12 13:01:23;0;368
"15766";41,9042;12,494628;2014-02-12 13:01:23;0;303
"15768";41,903417;12,488342;2014-02-12 13:01:23;0;43
"15771";41,904105;12,496779;2014-02-12 13:01:24;13;182
"15769";41,903823;12,488891;2014-02-12 13:01:24;9;124
"15781";41,903477;12,488481;2014-02-12 13:01:27;0;163
"15789";41,903441;12,488458;2014-02-12 13:01:27;0;51
"15805";41,903417;12,488342;2014-02-12 13:01:30;0;43
"15806";41,906986;12,49028;2014-02-12 13:01:31;80;294
"15809";41,907634;12,491032;2014-02-12 13:01:32;0;138
"15818";41,908981;12,493473;2014-02-12 13:01:33;6;368
"15814";41,903968;12,488678;2014-02-12 13:01:33;18;124
"15823";41,9042;12,494638;2014-02-12 13:01:34;0;303
"15834";41,90787;12,489632;2014-02-12 13:01:36;28;294
"15835";41,903441;12,488458;2014-02-12 13:01:36;0;51
"15838";41,903477;12,488481;2014-02-12 13:01:37;0;163
"15840";41,904541;12,497011;2014-02-12 13:01:38;58;182
"15843";41,907794;12,491254;2014-02-12 13:01:38;0;305
"15858";41,903417;12,488342;2014-02-12 13:01:40;0;43
"15862";41,907794;12,491254;2014-02-12 13:01:41;0;305
"15866";41,907634;12,491032;2014-02-12 13:01:42;0;138
"15865";41,903655;12,488319;2014-02-12 13:01:42;0;124
"15873";41,904203;12,49465;2014-02-12 13:01:43;0;303
"15874";41,90516;12,496182;2014-02-12 13:01:44;6;182
"15882";41,903441;12,488458;2014-02-12 13:01:45;0;51
"15885";41,902329;12,496021;2014-02-12 13:01:47;10;106
"15887";41,903481;12,488469;2014-02-12 13:01:47;0;163
"15890";41,908605;12,489018;2014-02-12 13:01:48;30;294
"15904";41,903417;12,488342;2014-02-12 13:01:51;0;43
"15908";41,907794;12,491254;2014-02-12 13:01:52;0;305
"15954";41,909336;12,493411;2014-02-12 13:01:56;0;368
"15937";41,907634;12,491032;2014-02-12 13:01:56;0;138
"15939";41,90531;12,49599;2014-02-12 13:01:56;3;182
"15949";41,904195;12,494643;2014-02-12 13:01:56;1;303
"15948";41,909134;12,488595;2014-02-12 13:01:56;12;294
"15911";41,903655;12,488319;2014-02-12 13:01:56;0;124
"15956";41,903441;12,488458;2014-02-12 13:01:56;0;51
"15962";41,903494;12,488466;2014-02-12 13:01:58;0;163
"16997";41,903417;12,488342;2014-02-12 13:02:00;0;43
"17786";41,903655;12,488319;2014-02-12 13:02:02;2;124
"17791";41,907634;12,491032;2014-02-12 13:02:03;0;138
"17788";41,902328;12,496583;2014-02-12 13:02:03;42;106
"17795";41,904171;12,494614;2014-02-12 13:02:03;0;303
"17796";41,90532;12,49589;2014-02-12 13:02:04;25;182
"17801";41,907794;12,491254;2014-02-12 13:02:04;0;305
"15981";41,9035;12,488466;2014-02-12 13:02:07;0;163
"15982";41,903441;12,488458;2014-02-12 13:02:07;0;51
"16004";41,903417;12,488342;2014-02-12 13:02:10;0;43
"16020";41,906933;12,488343;2014-02-12 13:02:11;16;320
"16027";41,90354;12,488481;2014-02-12 13:02:12;30;113
"16033";41,903623;12,488232;2014-02-12 13:02:12;6;124
"16035";41,907794;12,491254;2014-02-12 13:02:12;0;305
"16039";41,907634;12,491032;2014-02-12 13:02:13;0;138
"16049";41,904158;12,494603;2014-02-12 13:02:13;1;303
"16063";41,905852;12,495275;2014-02-12 13:02:15;23;182
"16010";41,903441;12,488458;2014-02-12 13:02:17;0;51
"16014";41,903514;12,488467;2014-02-12 13:02:18;3;163
"16030";41,903417;12,488342;2014-02-12 13:02:20;2;43
"16042";41,90712;12,488826;2014-02-12 13:02:21;4;320
"16045";41,907634;12,491032;2014-02-12 13:02:22;0;138
"16043";41,90382;12,489416;2014-02-12 13:02:22;46;113
"16047";41,904142;12,494636;2014-02-12 13:02:22;0;303
"16044";41,903453;12,488215;2014-02-12 13:02:22;15;124
"16052";41,906112;12,494654;2014-02-12 13:02:24;16;182
"16053";41,907794;12,491254;2014-02-12 13:02:24;0;305
"16072";41,903433;12,488466;2014-02-12 13:02:27;5;51
"16079";41,903586;12,488545;2014-02-12 13:02:28;0;163
"16096";41,903418;12,488426;2014-02-12 13:02:30;0;43
"16106";41,90716;12,488996;2014-02-12 13:02:32;11;320
"16101";41,904311;12,490834;2014-02-12 13:02:32;25;113
"16102";41,903148;12,488542;2014-02-12 13:02:32;57;124
"16109";41,907634;12,491032;2014-02-12 13:02:33;0;138
"16111";41,90414;12,49463;2014-02-12 13:02:33;1;303
"16112";41,907794;12,491254;2014-02-12 13:02:33;0;305
"16113";41,906331;12,494129;2014-02-12 13:02:35;33;182
"16117";41,903533;12,488545;2014-02-12 13:02:35;0;51
"16118";41,902797;12,489157;2014-02-12 13:02:36;16;124
"16123";41,903598;12,488548;2014-02-12 13:02:37;0;163
"16161";41,903421;12,488442;2014-02-12 13:02:40;0;43
"16168";41,90728;12,48929;2014-02-12 13:02:41;0;320
"16173";41,907634;12,491032;2014-02-12 13:02:42;0;138
"16171";41,904584;12,491607;2014-02-12 13:02:42;37;113
"16172";41,902663;12,489447;2014-02-12 13:02:42;23;124
"16178";41,907794;12,491254;2014-02-12 13:02:42;0;305
"16180";41,904168;12,494648;2014-02-12 13:02:43;1;303
"16184";41,907073;12,493908;2014-02-12 13:02:44;21;182
"16139";41,903536;12,488546;2014-02-12 13:02:45;0;51
"16146";41,903598;12,488548;2014-02-12 13:02:47;0;163
"16196";41,903421;12,488442;2014-02-12 13:02:50;0;43
"16203";41,90728;12,489285;2014-02-12 13:02:51;0;320
"16202";41,907794;12,491254;2014-02-12 13:02:51;0;305
"16208";41,907634;12,491032;2014-02-12 13:02:52;0;138
"16206";41,904869;12,492792;2014-02-12 13:02:52;12;113
"16207";41,902353;12,490116;2014-02-12 13:02:52;9;124
"16213";41,904184;12,494675;2014-02-12 13:02:53;0;303
"16215";41,907606;12,493773;2014-02-12 13:02:54;2;182
"16186";41,903536;12,488546;2014-02-12 13:02:55;0;51
"16212";41,903593;12,488549;2014-02-12 13:02:58;0;163
"16249";41,902249;12,495717;2014-02-12 13:03:00;17;48
"16241";41,907265;12,489278;2014-02-12 13:03:01;0;320
"16242";41,90483;12,493211;2014-02-12 13:03:02;0;113
"16244";41,903421;12,488442;2014-02-12 13:03:02;0;43
"16246";41,907634;12,491032;2014-02-12 13:03:03;0;138
"16250";41,907794;12,491254;2014-02-12 13:03:03;0;305
"16254";41,907666;12,493756;2014-02-12 13:03:04;13;182
"16257";41,904182;12,494694;2014-02-12 13:03:04;0;303
"16252";41,902182;12,490421;2014-02-12 13:03:04;0;124
"16261";41,903536;12,488546;2014-02-12 13:03:05;0;51
"16270";41,903593;12,488549;2014-02-12 13:03:07;0;163
"16304";41,902484;12,496127;2014-02-12 13:03:09;19;48
"16322";41,907271;12,489281;2014-02-12 13:03:10;0;320
"16339";41,903421;12,488442;2014-02-12 13:03:11;0;43
"16342";41,90483;12,493211;2014-02-12 13:03:12;0;113
"16266";41,907634;12,491032;2014-02-12 13:03:13;0;138
"16273";41,907989;12,493703;2014-02-12 13:03:14;10;182
"16275";41,904175;12,494695;2014-02-12 13:03:14;0;303
"16272";41,902182;12,490421;2014-02-12 13:03:14;0;124
"16276";41,907794;12,491254;2014-02-12 13:03:14;3;305
"16283";41,903536;12,488546;2014-02-12 13:03:15;0;51
"16295";41,903594;12,48855;2014-02-12 13:03:18;0;163
"16317";41,902885;12,496615;2014-02-12 13:03:20;30;48
"16316";41,903421;12,488442;2014-02-12 13:03:20;0;43
"16323";41,907271;12,489281;2014-02-12 13:03:21;4;320
"16325";41,90483;12,493211;2014-02-12 13:03:22;0;113
"16326";41,902182;12,490421;2014-02-12 13:03:22;0;124
"16328";41,907634;12,491032;2014-02-12 13:03:23;0;138
"16331";41,90417;12,494691;2014-02-12 13:03:23;0;303
"16332";41,907753;12,491154;2014-02-12 13:03:23;1;305
"16336";41,908231;12,493566;2014-02-12 13:03:24;9;182
"16349";41,903536;12,488546;2014-02-12 13:03:25;0;51
"16354";41,903594;12,48855;2014-02-12 13:03:27;0;163
"16364";41,903421;12,488442;2014-02-12 13:03:30;0;43
"16370";41,907368;12,489226;2014-02-12 13:03:31;0;320
"16372";41,903618;12,496075;2014-02-12 13:03:31;36;48
"16374";41,904819;12,493225;2014-02-12 13:03:32;0;113
"16376";41,907634;12,491032;2014-02-12 13:03:33;0;138
"16380";41,904181;12,494703;2014-02-12 13:03:33;0;303
"16375";41,902182;12,490421;2014-02-12 13:03:33;9;124
"16397";41,908465;12,493523;2014-02-12 13:03:34;7;182
"16407";41,903536;12,488546;2014-02-12 13:03:34;0;51
"16381";41,907752;12,491111;2014-02-12 13:03:35;1;305
"16387";41,903594;12,48855;2014-02-12 13:03:37;0;163
"16404";41,904096;12,496811;2014-02-12 13:03:39;39;48
"16403";41,903421;12,488442;2014-02-12 13:03:39;0;43
"16420";41,907381;12,489213;2014-02-12 13:03:41;0;320
"16419";41,907756;12,491144;2014-02-12 13:03:41;1;305
"16422";41,904819;12,493225;2014-02-12 13:03:42;30;113
"16424";41,907634;12,491032;2014-02-12 13:03:43;0;138
"16431";41,908658;12,493477;2014-02-12 13:03:44;0;182
"16433";41,904172;12,494702;2014-02-12 13:03:44;1;303
"16434";41,903536;12,488546;2014-02-12 13:03:44;0;51
"16416";41,903594;12,48855;2014-02-12 13:03:47;0;163
"16459";41,904785;12,49775;2014-02-12 13:03:49;36;48
"16485";41,903421;12,488442;2014-02-12 13:03:50;0;43
"16492";41,907728;12,491196;2014-02-12 13:03:51;0;305
"16495";41,90736;12,489216;2014-02-12 13:03:52;0;320
"16498";41,904381;12,494185;2014-02-12 13:03:53;11;113
"16458";41,907634;12,491032;2014-02-12 13:03:54;0;138
"16461";41,904146;12,49471;2014-02-12 13:03:54;0;303
"16462";41,903536;12,488546;2014-02-12 13:03:54;0;51
"16466";41,908658;12,493477;2014-02-12 13:03:55;0;182
"16487";41,903592;12,488541;2014-02-12 13:03:58;0;163
"16510";41,90736;12,489216;2014-02-12 13:04:00;9;320
"16512";41,903421;12,488442;2014-02-12 13:04:00;0;43
"16514";41,907724;12,491201;2014-02-12 13:04:01;1;305
"16521";41,907634;12,491032;2014-02-12 13:04:07;0;138
"16522";41,908658;12,493477;2014-02-12 13:04:07;0;182
"16518";41,90412;12,494595;2014-02-12 13:04:07;32;113
"16527";41,904146;12,494706;2014-02-12 13:04:07;1;303
"16530";41,903536;12,488546;2014-02-12 13:04:07;0;51
"16533";41,903592;12,488541;2014-02-12 13:04:08;0;163
"16597";41,903421;12,488442;2014-02-12 13:04:10;0;43
"16603";41,907436;12,489538;2014-02-12 13:04:11;40;320
"16602";41,907759;12,491168;2014-02-12 13:04:11;0;305
"16605";41,907634;12,491032;2014-02-12 13:04:12;0;138
"16604";41,9038;12,494931;2014-02-12 13:04:12;16;113
"16611";41,904139;12,494684;2014-02-12 13:04:13;0;303
"16552";41,903536;12,488546;2014-02-12 13:04:15;0;51
"16561";41,903589;12,488535;2014-02-12 13:04:18;0;163
"16576";41,903421;12,488442;2014-02-12 13:04:20;0;43
"16579";41,907653;12,490856;2014-02-12 13:04:21;49;320
"16581";41,907634;12,491032;2014-02-12 13:04:22;0;138
"16583";41,90414;12,494701;2014-02-12 13:04:22;0;303
"16584";41,90776;12,491172;2014-02-12 13:04:22;0;305
"16586";41,903497;12,495375;2014-02-12 13:04:23;19;113
"16609";41,903536;12,488546;2014-02-12 13:04:26;0;51
"16626";41,903584;12,488544;2014-02-12 13:04:28;0;163
"16647";41,903421;12,488442;2014-02-12 13:04:30;0;43
"16654";41,90809;12,492398;2014-02-12 13:04:31;32;320
"16656";41,907634;12,491032;2014-02-12 13:04:32;0;138
"16658";41,90776;12,491172;2014-02-12 13:04:32;0;305
"16630";41,903139;12,495817;2014-02-12 13:04:33;16;113
"16667";41,904147;12,494718;2014-02-12 13:04:34;0;303
"16669";41,903536;12,488546;2014-02-12 13:04:34;0;51
"16697";41,903584;12,488544;2014-02-12 13:04:37;1;163
"16671";41,908323;12,493338;2014-02-12 13:04:40;0;320
"16673";41,903421;12,488442;2014-02-12 13:04:40;0;43
"16679";41,907762;12,49119;2014-02-12 13:04:41;0;305
"16689";41,907634;12,491032;2014-02-12 13:04:45;0;138
"16693";41,904157;12,494741;2014-02-12 13:04:45;0;303
"16707";41,903536;12,488546;2014-02-12 13:04:45;0;51
"16715";41,902575;12,496036;2014-02-12 13:04:47;53;113
"16716";41,903587;12,488595;2014-02-12 13:04:47;0;163
"16743";41,908311;12,493363;2014-02-12 13:04:51;9;320
"16742";41,907762;12,49119;2014-02-12 13:04:51;0;305
"16747";41,907634;12,491032;2014-02-12 13:04:52;0;138
"16745";41,90225;12,496816;2014-02-12 13:04:52;21;113
"16749";41,903421;12,488442;2014-02-12 13:04:52;2;43
"16757";41,904151;12,494763;2014-02-12 13:04:54;1;303
"16758";41,903536;12,488546;2014-02-12 13:04:54;0;51
"16769";41,90359;12,488613;2014-02-12 13:04:57;0;163
"16814";41,90345;12,488489;2014-02-12 13:05:01;0;43
"16816";41,907634;12,491032;2014-02-12 13:05:02;0;138
"16820";41,908456;12,49365;2014-02-12 13:05:02;7;320
"16833";41,904119;12,49473;2014-02-12 13:05:05;1;303
"16835";41,903536;12,488546;2014-02-12 13:05:05;0;51
"16841";41,90358;12,488628;2014-02-12 13:05:07;0;163
"16797";41,907762;12,49119;2014-02-12 13:05:09;0;305
"16808";41,903448;12,4885;2014-02-12 13:05:11;0;43
"16805";41,907762;12,49119;2014-02-12 13:05:11;0;305
"16813";41,908568;12,493865;2014-02-12 13:05:12;0;320
"16812";41,904097;12,494723;2014-02-12 13:05:12;0;303
"16865";41,907634;12,491032;2014-02-12 13:05:13;0;138
"16879";41,903536;12,488546;2014-02-12 13:05:15;0;51
"16887";41,90358;12,488631;2014-02-12 13:05:18;0;163
"16852";41,903448;12,4885;2014-02-12 13:05:21;0;43
"16857";41,907762;12,49119;2014-02-12 13:05:22;0;305
"16859";41,907636;12,491031;2014-02-12 13:05:23;0;138
"16922";41,903536;12,488546;2014-02-12 13:05:25;0;51
"16925";41,908568;12,493865;2014-02-12 13:05:26;6;320
"16933";41,904089;12,494677;2014-02-12 13:05:27;1;303
"16929";41,90358;12,488631;2014-02-12 13:05:27;0;163
"16899";41,903448;12,4885;2014-02-12 13:05:30;0;43
"16901";41,908645;12,493888;2014-02-12 13:05:31;18;320
"16905";41,904078;12,49465;2014-02-12 13:05:32;1;303
"16906";41,907756;12,491205;2014-02-12 13:05:32;1;305
"16913";41,907636;12,491031;2014-02-12 13:05:34;0;138
"16941";41,903536;12,488546;2014-02-12 13:05:35;0;51
"16947";41,90358;12,488631;2014-02-12 13:05:37;0;163
"16960";41,903448;12,4885;2014-02-12 13:05:40;0;43
"16966";41,908783;12,494495;2014-02-12 13:05:41;27;320
"16971";41,904056;12,494618;2014-02-12 13:05:42;1;303
"16972";41,907744;12,491268;2014-02-12 13:05:42;1;305
"16976";41,907636;12,491031;2014-02-12 13:05:44;0;138
"16978";41,903536;12,488546;2014-02-12 13:05:44;0;51
"17024";41,90358;12,488631;2014-02-12 13:05:47;0;163
"17048";41,903448;12,4885;2014-02-12 13:05:50;0;43
"17051";41,90778;12,491288;2014-02-12 13:05:51;0;305
"17058";41,90897;12,495488;2014-02-12 13:05:52;35;320
"17057";41,904071;12,49458;2014-02-12 13:05:52;1;303
"16999";41,907636;12,491031;2014-02-12 13:05:53;0;138
"17005";41,903536;12,488546;2014-02-12 13:05:54;0;51
"17020";41,90358;12,488631;2014-02-12 13:05:59;0;163
"17062";41,903448;12,4885;2014-02-12 13:06:00;0;43
"17064";41,909241;12,496491;2014-02-12 13:06:01;17;320
"17072";41,907636;12,491031;2014-02-12 13:06:02;0;138
"17078";41,907802;12,491285;2014-02-12 13:06:02;0;305
"17130";41,904096;12,494624;2014-02-12 13:06:04;1;303
"17076";41,903536;12,488546;2014-02-12 13:06:05;0;51
"17086";41,90358;12,488631;2014-02-12 13:06:07;0;163
"17104";41,903448;12,4885;2014-02-12 13:06:10;0;43
"17109";41,909381;12,497038;2014-02-12 13:06:11;1;320
"17114";41,907801;12,491299;2014-02-12 13:06:12;0;305
"17115";41,907636;12,491031;2014-02-12 13:06:13;0;138
"17116";41,904073;12,49464;2014-02-12 13:06:13;3;303
"17127";41,903536;12,488546;2014-02-12 13:06:15;0;51
"17144";41,90358;12,488631;2014-02-12 13:06:19;0;163
"17152";41,903448;12,4885;2014-02-12 13:06:20;0;43
"17156";41,909386;12,497091;2014-02-12 13:06:21;0;320
"17159";41,90402;12,494561;2014-02-12 13:06:22;0;303
"17160";41,907802;12,491316;2014-02-12 13:06:22;1;305
"17173";41,907636;12,491031;2014-02-12 13:06:23;0;138
"17204";41,903536;12,488546;2014-02-12 13:06:25;0;51
"17233";41,90358;12,488631;2014-02-12 13:06:27;0;163
"17177";41,909386;12,497091;2014-02-12 13:06:31;0;320
"17175";41,907823;12,49129;2014-02-12 13:06:31;0;305
"17187";41,907636;12,491031;2014-02-12 13:06:32;0;138
"17190";41,903448;12,4885;2014-02-12 13:06:32;0;43
"17205";41,90403;12,494541;2014-02-12 13:06:34;0;303
"17206";41,903536;12,488546;2014-02-12 13:06:34;0;51
"17222";41,90358;12,488631;2014-02-12 13:06:37;0;163
"17253";41,903448;12,4885;2014-02-12 13:06:41;0;43
"17257";41,909386;12,497091;2014-02-12 13:06:42;1;320
"17259";41,907636;12,491031;2014-02-12 13:06:43;0;138
"17261";41,907835;12,491274;2014-02-12 13:06:43;0;305
"17268";41,904037;12,494523;2014-02-12 13:06:44;1;303
"17240";41,903536;12,488546;2014-02-12 13:06:45;0;51
"17267";41,90358;12,488631;2014-02-12 13:06:47;0;163
"17287";41,903448;12,4885;2014-02-12 13:06:50;0;43
"17295";41,907846;12,491257;2014-02-12 13:06:52;0;305
"17297";41,907636;12,491031;2014-02-12 13:06:53;0;138
"17307";41,90933;12,4971;2014-02-12 13:06:54;0;320
"17306";41,90404;12,494559;2014-02-12 13:06:54;0;303
"17308";41,903536;12,488546;2014-02-12 13:06:54;0;51
"17321";41,90358;12,488631;2014-02-12 13:06:57;0;163
"17357";41,903448;12,4885;2014-02-12 13:07:00;0;43
"17368";41,907636;12,491031;2014-02-12 13:07:02;0;138
"17332";41,909328;12,497088;2014-02-12 13:07:03;1;320
"17331";41,907857;12,491255;2014-02-12 13:07:03;0;305
"17349";41,904031;12,494529;2014-02-12 13:07:06;0;303
"17351";41,903536;12,488546;2014-02-12 13:07:06;0;51
"17360";41,90358;12,488631;2014-02-12 13:07:09;0;163
"17382";41,903448;12,4885;2014-02-12 13:07:10;0;43
"17386";41,90932;12,497128;2014-02-12 13:07:11;5;320
"17385";41,907856;12,491255;2014-02-12 13:07:11;0;305
"17389";41,907636;12,491031;2014-02-12 13:07:12;0;138
