"";"longitude";"latitude";"unixtime";"file_name";"velocidades"
"8020";-79,883482033782;-2,1886155578203;2017-10-28 17:25:30;"262";49,6
"7098";-79,883521728927;-2,18861095263881;2017-10-28 17:25:31;"254";50,21
"10090";-79,8843183333333;-2,18880833333333;2017-10-28 17:25:32;"284";30,84
"12177";-79,88295132;-2,19060593;2017-10-28 17:25:32;"297";28,91
"9925";-79,88838815;-2,18758134;2017-10-28 17:25:33;"279";4,1
"8177";-79,88364586;-2,18906419;2017-10-28 17:25:34;"265";59,63
"6011";-79,88113961;-2,19127059;2017-10-28 17:25:35;"245";13,23
"11833";-79,88275355;-2,19060519;2017-10-28 17:25:35;"294";29,84
"8021";-79,8836005031481;-2,18908703569822;2017-10-28 17:25:35;"262";42,48
"7099";-79,8836761542112;-2,18915593767362;2017-10-28 17:25:36;"254";50,36
"10091";-79,8847666666667;-2,188745;2017-10-28 17:25:37;"284";36,84
"12012";-79,88266691;-2,1905063;2017-10-28 17:25:37;"296";21,02
"8178";-79,8837056;-2,18953383;2017-10-28 17:25:39;"265";38,12
"11834";-79,88266057;-2,19043932;2017-10-28 17:25:40;"294";18,64
"8022";-79,8836549331591;-2,18933526495627;2017-10-28 17:25:40;"262";21,79
"7100";-79,8837265046169;-2,18937802272128;2017-10-28 17:25:41;"254";19,62
"9926";-79,88843865;-2,18760207;2017-10-28 17:25:41;"279";3,21
"12178";-79,88278625;-2,19035687;2017-10-28 17:25:41;"297";16,57
"10092";-79,88519;-2,18871333333333;2017-10-28 17:25:42;"284";32,76
"8179";-79,88359918;-2,18969082;2017-10-28 17:25:44;"265";18,97
"11835";-79,88262758;-2,19040193;2017-10-28 17:25:45;"294";5,07
"8023";-79,8836549331591;-2,18933526495627;2017-10-28 17:25:45;"262";0
"7101";-79,8837265046169;-2,18937802272128;2017-10-28 17:25:46;"254";0
"9927";-79,88847199;-2,18760709;2017-10-28 17:25:46;"279";2,76
"12179";-79,88264162;-2,19034615;2017-10-28 17:25:46;"297";11,19
"10093";-79,8855416666667;-2,18860666666667;2017-10-28 17:25:47;"284";33
"11642";-79,8883777856827;-2,18513667583466;2017-10-28 17:25:47;"293";44,42
"6012";-79,88106104;-2,19119416;2017-10-28 17:25:48;"245";4,29
"8180";-79,88357071;-2,18964723;2017-10-28 17:25:49;"265";5,19
"12013";-79,88256136;-2,19034834;2017-10-28 17:25:49;"296";7,91
"11836";-79,88262468;-2,19040543;2017-10-28 17:25:50;"294";0,46
"8024";-79,8836549331591;-2,18933526495627;2017-10-28 17:25:50;"262";0
"7102";-79,8837265046169;-2,18937802272128;2017-10-28 17:25:51;"254";0
"9928";-79,88851925;-2,18757569;2017-10-28 17:25:51;"279";5,66
"10094";-79,885885;-2,18854333333333;2017-10-28 17:25:52;"284";29,28
"11643";-79,8884475231171;-2,18505084514618;2017-10-28 17:25:52;"293";11,2
"8181";-79,88359577;-2,18964622;2017-10-28 17:25:54;"265";1,88
"11837";-79,88262785;-2,19037983;2017-10-28 17:25:55;"294";2,07
"8025";-79,8836549331591;-2,18933526495627;2017-10-28 17:25:55;"262";0
"6013";-79,88132455;-2,19123802;2017-10-28 17:25:56;"245";13,83
"7103";-79,8837265046169;-2,18937802272128;2017-10-28 17:25:56;"254";0
"9929";-79,88864175;-2,18742604;2017-10-28 17:25:57;"279";16,33
"10095";-79,8861383333333;-2,18853166666667;2017-10-28 17:25:57;"284";19,08
"11644";-79,888431429863;-2,18510985374451;2017-10-28 17:25:57;"293";5,41
"12014";-79,88265657;-2,19031819;2017-10-28 17:25:57;"296";5,64
"12180";-79,88267992;-2,19034364;2017-10-28 17:25:57;"297";1,34
"8182";-79,88378727;-2,18975335;2017-10-28 17:26:00;"265";17,92
"11838";-79,88262641;-2,19038235;2017-10-28 17:26:00;"294";0,29
"8026";-79,8836549331591;-2,18933526495627;2017-10-28 17:26:00;"262";0
"6014";-79,88145607;-2,19126689;2017-10-28 17:26:01;"245";11,55
"7104";-79,8837265046169;-2,18937802272128;2017-10-28 17:26:01;"254";0
"11356";-79,8886147390968;-2,18502241413268;2017-10-28 17:26:01;"292";59,09
"9930";-79,88890006;-2,18711063;2017-10-28 17:26:02;"279";41,31
"10096";-79,88636;-2,18846833333333;2017-10-28 17:26:02;"284";20,52
"11645";-79,8885387182236;-2,18510985374451;2017-10-28 17:26:02;"293";7,72
"11839";-79,88262664;-2,19038218;2017-10-28 17:26:05;"294";0,03
"12181";-79,88265148;-2,19036907;2017-10-28 17:26:05;"297";2,42
"8027";-79,8836549331591;-2,18933526495627;2017-10-28 17:26:05;"262";0
"6015";-79,8815363;-2,19137069;2017-10-28 17:26:06;"245";13,25
"7105";-79,8837265046169;-2,18937802272128;2017-10-28 17:26:06;"254";0
"11357";-79,8886614401391;-2,18521318534391;2017-10-28 17:26:06;"292";17,1
"10097";-79,8865016666667;-2,18847166666667;2017-10-28 17:26:07;"284";10,44
"11646";-79,8885387182236;-2,18528687953949;2017-10-28 17:26:07;"293";12,75
"12015";-79,88265084;-2,19032816;2017-10-28 17:26:07;"296";0,57
"11840";-79,88264558;-2,19039435;2017-10-28 17:26:10;"294";2,24
"8028";-79,8836549331591;-2,18933526495627;2017-10-28 17:26:10;"262";0
"6016";-79,88159308;-2,19135573;2017-10-28 17:26:11;"245";5,17
"7106";-79,8837265046169;-2,18937802272128;2017-10-28 17:26:11;"254";0
"9931";-79,88911486;-2,18690102;2017-10-28 17:26:11;"279";16,98
"11358";-79,8886697220662;-2,18525927393526;2017-10-28 17:26:11;"292";3,91
"12182";-79,88263507;-2,19036358;2017-10-28 17:26:11;"297";1,31
"10098";-79,88657;-2,18859;2017-10-28 17:26:12;"284";13,44
"11647";-79,8887479305267;-2,18573212623596;2017-10-28 17:26:12;"293";47,12
"8183";-79,88366146;-2,18964688;2017-10-28 17:26:14;"265";5,97
"11841";-79,88263728;-2,1903752;2017-10-28 17:26:15;"294";1,98
"8029";-79,8836549331591;-2,18933526495627;2017-10-28 17:26:15;"262";0
"7107";-79,8837115647129;-2,18946190568565;2017-10-28 17:26:16;"254";7,12
"9932";-79,88915551;-2,18699957;2017-10-28 17:26:16;"279";10,02
"11359";-79,8886697220662;-2,18525927393526;2017-10-28 17:26:16;"292";0
"6017";-79,8814498;-2,19133251;2017-10-28 17:26:17;"245";9,99
"10099";-79,88663;-2,18863666666667;2017-10-28 17:26:17;"284";7,68
"11648";-79,8885226249695;-2,18587160110474;2017-10-28 17:26:17;"293";26,26
"12016";-79,88263949;-2,19033282;2017-10-28 17:26:18;"296";0,52
"11842";-79,88263692;-2,19037608;2017-10-28 17:26:20;"294";0,09
"8030";-79,8836549331591;-2,18933526495627;2017-10-28 17:26:20;"262";0
"7108";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:21;"254";9,63
"9933";-79,88915322;-2,18710088;2017-10-28 17:26:21;"279";7,46
"11360";-79,8886780662717;-2,18531875805824;2017-10-28 17:26:21;"292";4,88
"10100";-79,886665;-2,18866666666667;2017-10-28 17:26:22;"284";4,68
"11649";-79,8882061243057;-2,18589842319489;2017-10-28 17:26:22;"293";24,72
"12183";-79,88266947;-2,19035578;2017-10-28 17:26:22;"297";1,38
"8184";-79,8837367;-2,18971337;2017-10-28 17:26:23;"265";5,67
"11843";-79,88264273;-2,19037399;2017-10-28 17:26:25;"294";0,57
"8031";-79,8837231514716;-2,18956669639248;2017-10-28 17:26:25;"262";21,57
"7109";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:26;"254";0
"11361";-79,8887688596509;-2,1856131765672;2017-10-28 17:26:26;"292";27,74
"6018";-79,88147684;-2,19115542;2017-10-28 17:26:27;"245";7,35
"10101";-79,8866483333333;-2,18865;2017-10-28 17:26:27;"284";2,4
"11650";-79,8883670568466;-2,18586087226868;2017-10-28 17:26:27;"293";14,29
"12017";-79,8824897;-2,19027523;2017-10-28 17:26:27;"296";8,3
"9934";-79,88915365;-2,18708326;2017-10-28 17:26:30;"279";0,72
"11844";-79,88256223;-2,19017115;2017-10-28 17:26:30;"294";20,4
"8032";-79,8837231514716;-2,18956669639248;2017-10-28 17:26:30;"262";0
"7110";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:31;"254";0
"11362";-79,8886818718965;-2,18580861728686;2017-10-28 17:26:31;"292";20,33
"12184";-79,88264601;-2,19035177;2017-10-28 17:26:31;"297";1,1
"10102";-79,8866033333333;-2,18861166666667;2017-10-28 17:26:32;"284";6
"11651";-79,8883187770844;-2,1858823299408;2017-10-28 17:26:32;"293";5,02
"8185";-79,88382062;-2,18973645;2017-10-28 17:26:33;"265";3,85
"9935";-79,88915851;-2,18711796;2017-10-28 17:26:35;"279";2,85
"11845";-79,88248597;-2,18983471;2017-10-28 17:26:35;"294";29,71
"8033";-79,8837446224442;-2,18966853903025;2017-10-28 17:26:35;"262";8,88
"6019";-79,88147418;-2,19115485;2017-10-28 17:26:36;"245";0,13
"7111";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:36;"254";0
"11363";-79,8884011913201;-2,18585898616875;2017-10-28 17:26:36;"292";23,84
"10103";-79,8865616666667;-2,18860666666667;2017-10-28 17:26:37;"284";3,36
"11652";-79,8883080482483;-2,18590915203094;2017-10-28 17:26:37;"293";2,7
"8186";-79,88390152;-2,18974979;2017-10-28 17:26:38;"265";6,79
"12018";-79,88248669;-2,19018555;2017-10-28 17:26:38;"296";3,03
"9936";-79,88916506;-2,1871492;2017-10-28 17:26:40;"279";2,72
"11846";-79,88243485;-2,1895786;2017-10-28 17:26:40;"294";22,12
"8034";-79,8837446224442;-2,18966853903025;2017-10-28 17:26:40;"262";0
"6020";-79,88145451;-2,19113439;2017-10-28 17:26:41;"245";2,89
"7112";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:41;"254";0
"11364";-79,8884033749257;-2,18585714915477;2017-10-28 17:26:41;"292";0,29
"10104";-79,8865616666667;-2,18860666666667;2017-10-28 17:26:42;"284";0
"11653";-79,8883026838303;-2,18590915203094;2017-10-28 17:26:42;"293";0,39
"12185";-79,88262942;-2,18990405;2017-10-28 17:26:42;"297";15,2
"9937";-79,8891515;-2,18730459;2017-10-28 17:26:45;"279";12,16
"11847";-79,88237637;-2,18952937;2017-10-28 17:26:45;"294";7,76
"8035";-79,8837446224442;-2,18966853903025;2017-10-28 17:26:45;"262";0
"6021";-79,88145445;-2,19113753;2017-10-28 17:26:46;"245";0,23
"7113";-79,8837326781523;-2,18957452568956;2017-10-28 17:26:46;"254";0
"11365";-79,8884033749257;-2,18585714915477;2017-10-28 17:26:46;"292";0
"12019";-79,8826176;-2,1898849;2017-10-28 17:26:46;"296";19,42
"10105";-79,8865616666667;-2,18860666666667;2017-10-28 17:26:47;"284";0
"11654";-79,8882973194122;-2,18591451644897;2017-10-28 17:26:47;"293";0,77
"8187";-79,88389625;-2,1897597;2017-10-28 17:26:49;"265";0,5
"9938";-79,88929958;-2,18733201;2017-10-28 17:26:50;"279";12,64
"8036";-79,8837446224442;-2,18966853903025;2017-10-28 17:26:50;"262";0
"6022";-79,88145453;-2,19113775;2017-10-28 17:26:51;"245";0,02
"7114";-79,8836430712081;-2,18974189841396;2017-10-28 17:26:51;"254";18,5
"11366";-79,8884033749257;-2,18585714915477;2017-10-28 17:26:51;"292";0
"12186";-79,88255045;-2,18976587;2017-10-28 17:26:51;"297";8,69
"10106";-79,8865616666667;-2,18860666666667;2017-10-28 17:26:52;"284";0
"11655";-79,8883134126663;-2,18590915203094;2017-10-28 17:26:52;"293";1,54
"11848";-79,88235742;-2,18955253;2017-10-28 17:26:52;"294";2,17
"12020";-79,88264981;-2,18984658;2017-10-28 17:26:52;"296";4,23
"9939";-79,88951523;-2,18730424;2017-10-28 17:26:55;"279";17,53
"8037";-79,8836185417416;-2,1898027034431;2017-10-28 17:26:55;"262";18,74
"7115";-79,8836430712081;-2,18974189841396;2017-10-28 17:26:56;"254";0
"11367";-79,8884033749257;-2,18585714915477;2017-10-28 17:26:56;"292";0
"12187";-79,88248491;-2,18966456;2017-10-28 17:26:56;"297";12,01
"10107";-79,886675;-2,18847833333333;2017-10-28 17:26:57;"284";17,4
"11656";-79,8883134126663;-2,18590915203094;2017-10-28 17:26:57;"293";0
"12021";-79,88244397;-2,18974946;2017-10-28 17:26:58;"296";18,18
"6023";-79,88141962;-2,19117306;2017-10-28 17:27:00;"245";2,81
"9940";-79,88961983;-2,18728111;2017-10-28 17:27:00;"279";9,2
"8038";-79,8836185417416;-2,1898027034431;2017-10-28 17:27:00;"262";0
"7116";-79,8835699096978;-2,18988533359092;2017-10-28 17:27:01;"254";15,59
"11368";-79,8884033749257;-2,18585714915477;2017-10-28 17:27:01;"292";0
"11849";-79,88229658;-2,18953422;2017-10-28 17:27:01;"294";3,17
"12188";-79,88242608;-2,1895995;2017-10-28 17:27:01;"297";8,92
"10108";-79,8868333333333;-2,188445;2017-10-28 17:27:02;"284";13,8
"11657";-79,8883187770844;-2,18590915203094;2017-10-28 17:27:02;"293";0,39
"8746";-79,88257262;-2,18500337;2017-10-28 17:27:03;"268";46,06
"6024";-79,88141962;-2,19117306;2017-10-28 17:27:05;"245";0
"9941";-79,8895827;-2,18724714;2017-10-28 17:27:05;"279";5,12
"8039";-79,8836337067325;-2,18997551680029;2017-10-28 17:27:05;"262";13,53
"7117";-79,8835742126393;-2,1898979947106;2017-10-28 17:27:06;"254";1,22
"11369";-79,8884033749257;-2,18585714915477;2017-10-28 17:27:06;"292";0
"10109";-79,8870483333333;-2,18839166666667;2017-10-28 17:27:07;"284";19,32
"11658";-79,8883080482483;-2,18590378761292;2017-10-28 17:27:07;"293";1,16
"12022";-79,88248777;-2,18960956;2017-10-28 17:27:07;"296";7,35
"8747";-79,88260805;-2,18500466;2017-10-28 17:27:08;"268";2,64
"11850";-79,88227357;-2,18948261;2017-10-28 17:27:09;"294";3,36
"9942";-79,88968857;-2,18738846;2017-10-28 17:27:10;"279";17,8
"8040";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:10;"262";7,09
"6025";-79,88144709;-2,19116498;2017-10-28 17:27:11;"245";2,13
"7118";-79,8835742126393;-2,1898979947106;2017-10-28 17:27:11;"254";0
"11370";-79,8884033749257;-2,18585714915477;2017-10-28 17:27:11;"292";0
"10110";-79,887265;-2,18832333333333;2017-10-28 17:27:12;"284";20,52
"11659";-79,8879271745682;-2,18597888946533;2017-10-28 17:27:12;"293";32,83
"12023";-79,88245556;-2,18960017;2017-10-28 17:27:12;"296";3
"12189";-79,88249259;-2,18943727;2017-10-28 17:27:12;"297";7,49
"11851";-79,88224824;-2,18948859;2017-10-28 17:27:14;"294";2,25
"8041";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:15;"262";0
"7119";-79,8835742126393;-2,1898979947106;2017-10-28 17:27:16;"254";0
"11371";-79,8884033749257;-2,18585714915477;2017-10-28 17:27:16;"292";0
"12024";-79,88239777;-2,1895616;2017-10-28 17:27:16;"296";8,67
"10111";-79,8874266666667;-2,18828;2017-10-28 17:27:17;"284";14,76
"11660";-79,8871225118637;-2,18609690666199;2017-10-28 17:27:17;"293";66,43
"8748";-79,88271434;-2,18506578;2017-10-28 17:27:18;"268";6,03
"9943";-79,88973958;-2,18737638;2017-10-28 17:27:18;"279";2,84
"6026";-79,88143918;-2,19116021;2017-10-28 17:27:20;"245";0,51
"12190";-79,88247532;-2,18943796;2017-10-28 17:27:20;"297";0,81
"8042";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:20;"262";0
"7120";-79,8834525662189;-2,18995554554415;2017-10-28 17:27:21;"254";12,9
"11372";-79,8881658171655;-2,185884869855;2017-10-28 17:27:21;"292";19,1
"11852";-79,88228763;-2,18954893;2017-10-28 17:27:21;"294";5,13
"10112";-79,8875466666667;-2,188245;2017-10-28 17:27:22;"284";11,16
"11661";-79,8873692750931;-2,186638712883;2017-10-28 17:27:22;"293";56,78
"8749";-79,88273609;-2,18500166;2017-10-28 17:27:23;"268";6,18
"9944";-79,88973883;-2,18735045;2017-10-28 17:27:23;"279";1,92
"8043";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:25;"262";0
"7121";-79,8834525662189;-2,18995554554415;2017-10-28 17:27:26;"254";0
"11373";-79,887763192224;-2,18596346081272;2017-10-28 17:27:26;"292";34,65
"12025";-79,88231407;-2,18967366;2017-10-28 17:27:26;"296";7,05
"10113";-79,8876183333333;-2,18820833333333;2017-10-28 17:27:27;"284";7,8
"11662";-79,8875087499619;-2,18706786632538;2017-10-28 17:27:27;"293";40,94
"12191";-79,88250294;-2,18942865;2017-10-28 17:27:27;"297";1,9
"9945";-79,88977372;-2,18733217;2017-10-28 17:27:28;"279";3,83
"11853";-79,8823223;-2,18954389;2017-10-28 17:27:29;"294";1,79
"8044";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:30;"262";0
"6027";-79,88146875;-2,19114565;2017-10-28 17:27:31;"245";1,44
"7122";-79,8834525662189;-2,18995554554415;2017-10-28 17:27:31;"254";0
"11374";-79,8874297989763;-2,18603581815518;2017-10-28 17:27:31;"292";29,21
"10114";-79,88762;-2,18820333333333;2017-10-28 17:27:32;"284";0,48
"11663";-79,8876643180847;-2,18726634979248;2017-10-28 17:27:32;"293";25,49
"12026";-79,88222719;-2,1896302;2017-10-28 17:27:32;"296";7,82
"9946";-79,88979559;-2,18730974;2017-10-28 17:27:33;"279";3,19
"8647";-79,8826507665217;-2,18504548072815;2017-10-28 17:27:34;"267";6,69
"11854";-79,88231946;-2,18954408;2017-10-28 17:27:34;"294";0,22
"12192";-79,88248012;-2,18943715;2017-10-28 17:27:35;"297";1,41
"8045";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:35;"262";0
"7123";-79,8833078872735;-2,18990556651175;2017-10-28 17:27:36;"254";14,02
"11375";-79,8873949159017;-2,18626974957993;2017-10-28 17:27:36;"292";19,35
"10115";-79,88762;-2,18820333333333;2017-10-28 17:27:37;"284";0
"11664";-79,8876160383224;-2,18756675720215;2017-10-28 17:27:37;"293";25,11
"8751";-79,88268961;-2,18527252;2017-10-28 17:27:38;"268";11,54
"9947";-79,88980228;-2,18731483;2017-10-28 17:27:38;"279";0,85
"8188";-79,88327;-2,18998715;2017-10-28 17:27:39;"265";6,15
"8648";-79,8827278800309;-2,18528164085001;2017-10-28 17:27:39;"267";22,56
"11855";-79,88231988;-2,18954389;2017-10-28 17:27:39;"294";0,04
"8046";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:40;"262";0
"7124";-79,8833078872735;-2,18990556651175;2017-10-28 17:27:41;"254";0
"11376";-79,8875276415445;-2,18666355231664;2017-10-28 17:27:41;"292";37,91
"12193";-79,88237418;-2,18941752;2017-10-28 17:27:41;"297";7,53
"10116";-79,887775;-2,18815166666667;2017-10-28 17:27:42;"284";14,88
"11665";-79,887717962265;-2,18730390071869;2017-10-28 17:27:42;"293";26,26
"12027";-79,88216652;-2,18956709;2017-10-28 17:27:42;"296";4,46
"8752";-79,8828151;-2,18555793;2017-10-28 17:27:43;"268";29,58
"9948";-79,88984887;-2,18732587;2017-10-28 17:27:43;"279";4,15
"8189";-79,88322376;-2,18998232;2017-10-28 17:27:44;"265";3,68
"8649";-79,8828135430813;-2,18561901245266;2017-10-28 17:27:44;"267";30,46
"11856";-79,8821816;-2,18933952;2017-10-28 17:27:44;"294";24,67
"8047";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:45;"262";0
"7125";-79,8831038109425;-2,18991370907721;2017-10-28 17:27:46;"254";15,28
"11377";-79,8876518762261;-2,18705809256234;2017-10-28 17:27:46;"292";37,35
"10117";-79,8879866666667;-2,18811666666667;2017-10-28 17:27:47;"284";17,76
"11666";-79,8876857757568;-2,18725025653839;2017-10-28 17:27:47;"293";6,18
"8190";-79,88308779;-2,1900768;2017-10-28 17:27:49;"265";16,59
"8650";-79,8828594759107;-2,18576766550541;2017-10-28 17:27:49;"267";14,01
"8048";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:50;"262";0
"7126";-79,8830247541606;-2,18993657965238;2017-10-28 17:27:51;"254";7,34
"11378";-79,8876866060614;-2,18719985619159;2017-10-28 17:27:51;"292";12,71
"9949";-79,88997249;-2,18728844;2017-10-28 17:27:52;"279";6,44
"10118";-79,8882316666667;-2,18806333333333;2017-10-28 17:27:52;"284";21,48
"11667";-79,8876857757568;-2,18724489212036;2017-10-28 17:27:52;"293";0,39
"11857";-79,88207176;-2,18902086;2017-10-28 17:27:52;"294";19,28
"12194";-79,88224605;-2,18941256;2017-10-28 17:27:53;"297";3,99
"8651";-79,8828478250653;-2,18576125334948;2017-10-28 17:27:54;"267";1,3
"8753";-79,88295128;-2,18589924;2017-10-28 17:27:54;"268";15,63
"12028";-79,88223844;-2,18945351;2017-10-28 17:27:54;"296";5,56
"8049";-79,8836656456313;-2,19004210376342;2017-10-28 17:27:55;"262";0
"7127";-79,8828902983912;-2,18996326429348;2017-10-28 17:27:56;"254";11,6
"11379";-79,8876724062661;-2,18719505936445;2017-10-28 17:27:56;"292";1,37
"10119";-79,8883433333333;-2,18804833333333;2017-10-28 17:27:57;"284";9,12
"11668";-79,8876696825027;-2,18721270561218;2017-10-28 17:27:57;"293";3,48
"11858";-79,88211242;-2,18896016;2017-10-28 17:27:58;"294";6,08
"8652";-79,8828478250653;-2,18576125334948;2017-10-28 17:27:59;"267";0
"8050";-79,8834081501199;-2,18999491757675;2017-10-28 17:28:00;"262";21,94
"7128";-79,8827412457692;-2,18998229919767;2017-10-28 17:28:01;"254";12,1
"11380";-79,8876724062661;-2,18719505936445;2017-10-28 17:28:01;"292";0
"12195";-79,88213592;-2,18935419;2017-10-28 17:28:01;"297";7,58
"10120";-79,8883333333333;-2,18810666666667;2017-10-28 17:28:02;"284";4,92
"11669";-79,8876804113388;-2,18721807003021;2017-10-28 17:28:02;"293";1,16
"12029";-79,8822469;-2,1893792;2017-10-28 17:28:02;"296";3,72
"8754";-79,88292947;-2,18581125;2017-10-28 17:28:03;"268";4,39
"8653";-79,8828464001417;-2,18577214982361;2017-10-28 17:28:04;"267";0,89
"9754";-79,8809783333333;-2,19002;2017-10-28 17:28:04;"278";54,6
"8051";-79,883228183048;-2,19000230086259;2017-10-28 17:28:05;"262";13,49
"7129";-79,8826163679093;-2,18999911247348;2017-10-28 17:28:06;"254";10,2
"11381";-79,8876724062661;-2,18719505936445;2017-10-28 17:28:06;"292";0
"10121";-79,8883533333333;-2,18824666666667;2017-10-28 17:28:07;"284";11,52
"11670";-79,8876804113388;-2,18722343444824;2017-10-28 17:28:07;"293";0,39
"11859";-79,88198413;-2,18888641;2017-10-28 17:28:07;"294";8,08
"12196";-79,88205208;-2,18931889;2017-10-28 17:28:07;"297";7,15
"8755";-79,88292742;-2,18591996;2017-10-28 17:28:08;"268";7,97
"8654";-79,8828956019133;-2,18593178316951;2017-10-28 17:28:09;"267";15,04
"8191";-79,88234385;-2,18998375;2017-10-28 17:28:10;"265";14,35
"9755";-79,8805733333333;-2,189515;2017-10-28 17:28:10;"278";54,6
"8052";-79,8830344371085;-2,19002270738981;2017-10-28 17:28:10;"262";15,42
"7130";-79,8826163679093;-2,18999911247348;2017-10-28 17:28:11;"254";0
"11382";-79,8876843640734;-2,1872040584736;2017-10-28 17:28:11;"292";1,51
"10122";-79,8884966666667;-2,18826;2017-10-28 17:28:12;"284";11,28
"11671";-79,8876535892487;-2,18726634979248;2017-10-28 17:28:12;"293";5,02
"11860";-79,88197066;-2,1888751;2017-10-28 17:28:12;"294";1,78
"8655";-79,8829650878906;-2,18624539207667;2017-10-28 17:28:14;"267";27,58
"9756";-79,8804216666667;-2,18898333333333;2017-10-28 17:28:15;"278";49,2
"8053";-79,8828526248652;-2,19003126076937;2017-10-28 17:28:15;"262";13,71
